Transaction ID,Customer ID,Date,Product Category,Quantity,Price Per Unit,Payment Method,Store Location,Discount Applied,Age,Gender,Total Amount
T101738,C1222,2025-05-19 13:00:00,Home Decor,7,432.47,Cash,Lyon,Yes,33,Male,3027.29
T100825,C1330,2025-05-19 14:00:00,Clothing,8,404.02,Cash,Toulouse,No,31,Other,3232.16
T101629,C1369,2025-05-19 20:00:00,Electronics,1,258.21,Cash,Nice,No,55,Female,258.21
T101923,C1477,2025-05-19 23:00:00,Groceries,9,302.54,Credit Card,Nantes,No,58,Other,2722.86
T101906,C1295,2025-05-20 00:00:00,Beauty,8,471.93,Debit Card,Nice,Yes,29,Female,3775.44
T100032,C1459,2025-05-20 04:00:00,Clothing,1,308.52,Cash,Strasbourg,No,38,Female,308.52
T101715,C1228,2025-05-20 10:00:00,Electronics,2,287.57,Digital Wallet,Toulouse,No,34,Male,575.14
T100917,C1228,2025-05-21 05:00:00,Electronics,7,316.31,Digital Wallet,Nantes,No,55,Other,2214.17
T101293,C1445,2025-05-21 09:00:00,Electronics,1,280.03,Credit Card,Nice,No,48,Female,280.03
T101579,C1054,2025-05-21 13:00:00,Clothing,8,331.13,Cash,Paris,Yes,34,Male,2649.04
T101603,C1209,2025-05-21 21:00:00,Home Decor,2,385.09,Cash,Lyon,No,20,Other,770.18
T100914,C1212,2025-05-22 02:00:00,Groceries,9,90.0,Cash,Lyon,No,62,Other,810.0
T100848,C1164,2025-05-22 03:00:00,Electronics,4,480.33,Digital Wallet,Montpellier,No,43,Female,1921.32
T100840,C1169,2025-05-22 03:00:00,Electronics,5,228.24,Digital Wallet,Strasbourg,No,26,Female,1141.2
T100730,C1390,2025-05-22 04:00:00,Groceries,5,134.94,Digital Wallet,Montpellier,No,52,Male,674.7
T101950,C1373,2025-05-22 12:00:00,Home Decor,4,88.71,Debit Card,Strasbourg,Yes,20,Male,354.84
T101760,C1403,2025-05-22 17:00:00,Beauty,5,280.62,Cash,Strasbourg,Yes,41,Male,1403.1
T100312,C1239,2025-05-22 20:00:00,Clothing,4,146.2,Digital Wallet,Nantes,No,34,Other,584.8
T100025,C1413,2025-05-22 23:00:00,Beauty,2,214.56,Digital Wallet,Nice,No,36,Other,429.12
T100332,C1198,2025-05-23 00:00:00,Clothing,4,395.58,Debit Card,Toulouse,No,70,Male,1582.32
T100189,C1178,2025-05-23 01:00:00,Groceries,3,270.61,Debit Card,Nantes,No,21,Other,811.83
T101757,C1384,2025-05-23 07:00:00,Electronics,2,262.15,Debit Card,Montpellier,Yes,24,Male,524.3
T100727,C1417,2025-05-23 15:00:00,Electronics,1,385.78,Debit Card,Nice,No,38,Female,385.78
T100334,C1488,2025-05-23 20:00:00,Home Decor,5,205.3,Debit Card,Paris,No,51,Other,1026.5
T100465,C1036,2025-05-23 21:00:00,Groceries,3,174.46,Debit Card,Marseille,Yes,52,Female,523.38
T101110,C1132,2025-05-24 05:00:00,Clothing,7,200.89,Credit Card,Paris,No,53,Female,1406.23
T101778,C1354,2025-05-24 13:00:00,Clothing,1,320.54,Credit Card,Nantes,Yes,53,Female,320.54
T100752,C1035,2025-05-24 15:00:00,Beauty,8,336.33,Credit Card,Paris,No,53,Female,2690.64
T101826,C1016,2025-05-25 00:00:00,Electronics,9,177.37,Cash,Montpellier,No,36,Other,1596.33
T101043,C1204,2025-05-25 04:00:00,Beauty,7,297.48,Debit Card,Nice,Yes,56,Male,2082.36
T100306,C1324,2025-05-25 07:00:00,Clothing,3,419.28,Debit Card,Lyon,Yes,58,Male,1257.84
T101497,C1014,2025-05-25 09:00:00,Groceries,9,415.05,Cash,Toulouse,Yes,20,Female,3735.45
T100148,C1489,2025-05-25 20:00:00,Electronics,9,250.67,Digital Wallet,Paris,Yes,22,Other,2256.03
T101108,C1050,2025-05-25 22:00:00,Electronics,1,19.44,Debit Card,Nice,No,53,Male,19.44
T100408,C1067,2025-05-26 02:00:00,Clothing,8,451.45,Credit Card,Lyon,Yes,57,Other,3611.6
T101176,C1217,2025-05-26 13:00:00,Electronics,3,259.89,Cash,Nice,No,36,Female,779.67
T101683,C1412,2025-05-26 16:00:00,Beauty,3,350.57,Cash,Paris,No,36,Male,1051.71
T101631,C1048,2025-05-26 18:00:00,Clothing,3,25.73,Cash,Strasbourg,No,50,Female,77.19
T100673,C1441,2025-05-26 19:00:00,Electronics,3,196.59,Debit Card,Toulouse,No,19,Other,589.77
T101073,C1111,2025-05-27 05:00:00,Groceries,4,214.11,Cash,Marseille,No,54,Other,856.44
T100934,C1258,2025-05-27 10:00:00,Home Decor,3,271.8,Credit Card,Marseille,Yes,49,Male,815.4
T101419,C1061,2025-05-27 11:00:00,Electronics,3,424.97,Cash,Nantes,Yes,27,Other,1274.91
T100850,C1338,2025-05-27 13:00:00,Home Decor,9,401.68,Credit Card,Lyon,No,62,Female,3615.12
T100952,C1163,2025-05-27 14:00:00,Groceries,4,357.44,Digital Wallet,Paris,Yes,21,Other,1429.76
T101346,C1141,2025-05-27 15:00:00,Clothing,5,457.72,Cash,Toulouse,No,38,Male,2288.6
T100311,C1394,2025-05-27 15:00:00,Beauty,3,411.19,Cash,Strasbourg,No,58,Male,1233.57
T100082,C1080,2025-05-27 15:00:00,Electronics,4,274.72,Cash,Strasbourg,No,33,Other,1098.88
T101055,C1153,2025-05-27 15:00:00,Beauty,6,397.8,Digital Wallet,Lyon,No,61,Female,2386.8
T101045,C1445,2025-05-27 20:00:00,Electronics,7,399.91,Debit Card,Marseille,No,66,Other,2799.37
T101774,C1392,2025-05-28 07:00:00,Beauty,2,323.67,Debit Card,Paris,Yes,60,Female,647.34
T101469,C1419,2025-05-28 11:00:00,Beauty,3,111.02,Debit Card,Toulouse,Yes,66,Male,333.06
T100678,C1003,2025-05-28 15:00:00,Groceries,9,277.06,Debit Card,Toulouse,Yes,46,Other,2493.54
T101130,C1458,2025-05-28 17:00:00,Clothing,2,393.98,Digital Wallet,Marseille,No,66,Female,787.96
T100992,C1004,2025-05-28 18:00:00,Beauty,3,340.27,Credit Card,Lyon,No,33,Other,1020.81
T100041,C1169,2025-05-28 21:00:00,Clothing,6,28.3,Digital Wallet,Nice,No,36,Other,169.8
T101335,C1117,2025-05-29 02:00:00,Home Decor,1,439.67,Credit Card,Strasbourg,Yes,68,Other,439.67
T101980,C1136,2025-05-29 02:00:00,Electronics,3,352.54,Debit Card,Paris,No,47,Female,1057.62
T101192,C1336,2025-05-29 07:00:00,Electronics,4,296.92,Cash,Lyon,No,32,Other,1187.68
T100604,C1392,2025-05-29 07:00:00,Home Decor,9,132.19,Digital Wallet,Paris,Yes,67,Female,1189.71
T100399,C1337,2025-05-29 16:00:00,Beauty,1,452.5,Digital Wallet,Paris,No,30,Other,452.5
T101971,C1281,2025-05-29 19:00:00,Electronics,4,103.94,Credit Card,Lyon,No,72,Male,415.76
T100610,C1238,2025-05-30 10:00:00,Electronics,9,118.81,Credit Card,Montpellier,Yes,68,Female,1069.29
T100400,C1193,2025-05-30 15:00:00,Groceries,4,163.49,Cash,Lyon,No,61,Other,653.96
T100823,C1220,2025-05-30 16:00:00,Home Decor,8,117.68,Credit Card,Paris,No,62,Female,941.44
T101423,C1041,2025-05-31 01:00:00,Groceries,7,431.86,Cash,Toulouse,No,20,Male,3023.02
T101982,C1175,2025-05-31 02:00:00,Electronics,2,365.59,Digital Wallet,Nantes,Yes,57,Other,731.18
T100607,C1057,2025-05-31 11:00:00,Beauty,3,32.98,Credit Card,Nice,No,67,Female,98.94
T100294,C1197,2025-05-31 12:00:00,Clothing,9,110.36,Cash,Strasbourg,Yes,21,Female,993.24
T100457,C1157,2025-05-31 17:00:00,Groceries,8,312.62,Credit Card,Nantes,No,28,Female,2500.96
T100741,C1248,2025-06-01 01:00:00,Electronics,6,74.73,Cash,Montpellier,No,50,Female,448.38
T100706,C1329,2025-06-01 03:00:00,Groceries,6,440.92,Cash,Lyon,No,71,Male,2645.52
T101957,C1267,2025-06-01 04:00:00,Electronics,5,320.78,Credit Card,Strasbourg,No,74,Other,1603.9
T101596,C1243,2025-06-01 07:00:00,Beauty,6,382.99,Credit Card,Lyon,No,30,Other,2297.94
T100666,C1099,2025-06-01 12:00:00,Groceries,1,420.41,Digital Wallet,Marseille,No,68,Male,420.41
T100562,C1443,2025-06-01 16:00:00,Electronics,2,144.86,Digital Wallet,Marseille,Yes,48,Female,289.72
T100391,C1111,2025-06-01 18:00:00,Clothing,7,495.16,Digital Wallet,Montpellier,No,29,Male,3466.12
T101223,C1237,2025-06-02 00:00:00,Home Decor,9,493.0,Digital Wallet,Montpellier,No,37,Female,4437.0
T100593,C1274,2025-06-02 07:00:00,Beauty,9,86.44,Digital Wallet,Toulouse,No,70,Female,777.96
T100157,C1032,2025-06-02 13:00:00,Electronics,6,229.65,Cash,Lyon,No,32,Female,1377.9
T100908,C1172,2025-06-02 17:00:00,Beauty,5,487.0,Cash,Lyon,Yes,47,Other,2435.0
T101735,C1181,2025-06-02 19:00:00,Beauty,2,160.12,Cash,Toulouse,Yes,61,Male,320.24
T101559,C1028,2025-06-02 20:00:00,Electronics,4,449.83,Credit Card,Lyon,No,57,Male,1799.32
T100463,C1379,2025-06-03 03:00:00,Groceries,6,347.94,Cash,Montpellier,No,25,Female,2087.64
T100761,C1036,2025-06-03 03:00:00,Clothing,2,20.33,Cash,Nice,No,57,Female,40.66
T100389,C1253,2025-06-03 04:00:00,Groceries,4,447.91,Digital Wallet,Montpellier,Yes,64,Female,1791.64
T100807,C1052,2025-06-03 04:00:00,Home Decor,7,226.84,Debit Card,Nantes,No,62,Other,1587.88
T100854,C1320,2025-06-03 05:00:00,Groceries,5,242.92,Credit Card,Montpellier,Yes,43,Other,1214.6
T101286,C1276,2025-06-03 05:00:00,Electronics,5,406.1,Debit Card,Lyon,No,49,Male,2030.5
T101480,C1085,2025-06-03 09:00:00,Clothing,3,171.78,Debit Card,Paris,No,74,Female,515.34
T100729,C1104,2025-06-03 11:00:00,Clothing,3,171.92,Credit Card,Nantes,Yes,19,Male,515.76
T100184,C1014,2025-06-03 21:00:00,Electronics,1,146.7,Credit Card,Toulouse,No,66,Male,146.7
T101313,C1074,2025-06-04 01:00:00,Electronics,9,462.03,Credit Card,Montpellier,No,30,Female,4158.27
T101782,C1279,2025-06-04 20:00:00,Groceries,7,191.14,Credit Card,Marseille,No,62,Other,1337.98
T100965,C1446,2025-06-04 20:00:00,Electronics,6,101.42,Debit Card,Montpellier,No,50,Male,608.52
T101748,C1146,2025-06-04 22:00:00,Home Decor,9,7.64,Digital Wallet,Nantes,No,21,Male,68.76
T100365,C1452,2025-06-05 02:00:00,Clothing,5,23.66,Debit Card,Nice,No,34,Female,118.3
T100988,C1285,2025-06-05 04:00:00,Electronics,2,170.83,Digital Wallet,Toulouse,No,48,Female,341.66
T101620,C1343,2025-06-05 08:00:00,Beauty,2,439.87,Digital Wallet,Lyon,No,71,Female,879.74
T101884,C1405,2025-06-05 15:00:00,Home Decor,1,116.81,Debit Card,Lyon,No,42,Female,116.81
T101928,C1100,2025-06-05 16:00:00,Groceries,3,262.8,Debit Card,Montpellier,No,41,Female,788.4
T101236,C1027,2025-06-06 01:00:00,Groceries,3,138.68,Cash,Toulouse,No,20,Female,416.04
T100993,C1118,2025-06-06 09:00:00,Electronics,2,148.34,Digital Wallet,Toulouse,Yes,56,Other,296.68
T101970,C1406,2025-06-07 02:00:00,Beauty,4,140.59,Credit Card,Paris,Yes,27,Other,562.36
T100095,C1401,2025-06-07 06:00:00,Home Decor,8,321.5,Digital Wallet,Montpellier,Yes,55,Other,2572.0
T100877,C1450,2025-06-07 11:00:00,Beauty,2,75.21,Cash,Paris,No,66,Female,150.42
T100472,C1098,2025-06-07 13:00:00,Beauty,1,375.91,Cash,Montpellier,No,41,Other,375.91
T100368,C1008,2025-06-07 17:00:00,Home Decor,7,78.31,Cash,Toulouse,Yes,61,Other,548.17
T100026,C1293,2025-06-07 17:00:00,Home Decor,3,9.61,Digital Wallet,Nice,No,23,Female,28.83
T100374,C1130,2025-06-08 06:00:00,Home Decor,1,458.74,Credit Card,Paris,No,53,Other,458.74
T100321,C1258,2025-06-08 08:00:00,Electronics,7,308.28,Debit Card,Nantes,No,35,Male,2157.96
T101258,C1227,2025-06-08 08:00:00,Electronics,5,138.84,Cash,Nice,No,36,Male,694.2
T100663,C1009,2025-06-08 18:00:00,Groceries,9,176.19,Digital Wallet,Nice,Yes,68,Female,1585.71
T100225,C1445,2025-06-08 23:00:00,Clothing,5,334.56,Digital Wallet,Montpellier,No,52,Female,1672.8
T100000,C1102,2025-06-08 23:00:00,Clothing,7,467.32,Digital Wallet,Nice,No,43,Other,3271.24
T100055,C1130,2025-06-09 02:00:00,Groceries,5,225.02,Debit Card,Montpellier,Yes,19,Female,1125.1
T101854,C1189,2025-06-09 05:00:00,Home Decor,2,113.95,Debit Card,Montpellier,No,32,Other,227.9
T100402,C1162,2025-06-09 10:00:00,Home Decor,2,98.01,Cash,Strasbourg,No,43,Female,196.02
T100094,C1190,2025-06-09 10:00:00,Home Decor,3,185.24,Debit Card,Paris,No,35,Male,555.72
T100495,C1113,2025-06-09 10:00:00,Groceries,8,142.24,Cash,Marseille,Yes,35,Female,1137.92
T101230,C1370,2025-06-09 10:00:00,Groceries,9,480.94,Debit Card,Toulouse,Yes,42,Female,4328.46
T100176,C1004,2025-06-09 14:00:00,Beauty,6,218.34,Cash,Nice,No,59,Other,1310.04
T100588,C1157,2025-06-09 15:00:00,Clothing,6,217.3,Digital Wallet,Montpellier,No,42,Male,1303.8
T100725,C1457,2025-06-09 23:00:00,Clothing,7,88.57,Cash,Strasbourg,Yes,62,Male,619.99
T101697,C1475,2025-06-10 07:00:00,Electronics,8,456.73,Digital Wallet,Nice,Yes,40,Female,3653.84
T100317,C1186,2025-06-10 08:00:00,Groceries,7,255.38,Credit Card,Marseille,Yes,44,Male,1787.66
T100179,C1397,2025-06-10 09:00:00,Clothing,2,282.77,Debit Card,Nantes,No,74,Other,565.54
T100282,C1342,2025-06-10 16:00:00,Groceries,6,213.34,Digital Wallet,Lyon,No,73,Female,1280.04
T101274,C1319,2025-06-10 16:00:00,Electronics,9,328.56,Cash,Paris,Yes,70,Male,2957.04
T100737,C1375,2025-06-10 17:00:00,Electronics,8,322.3,Credit Card,Lyon,Yes,38,Male,2578.4
T101264,C1423,2025-06-10 17:00:00,Electronics,9,150.99,Credit Card,Strasbourg,No,69,Other,1358.91
T100398,C1365,2025-06-10 22:00:00,Home Decor,1,292.21,Credit Card,Marseille,No,27,Other,292.21
T100801,C1395,2025-06-11 03:00:00,Electronics,6,185.04,Credit Card,Montpellier,No,45,Other,1110.24
T101220,C1002,2025-06-11 04:00:00,Groceries,4,69.52,Cash,Nantes,No,55,Other,278.08
T101590,C1312,2025-06-11 08:00:00,Clothing,4,221.45,Debit Card,Nantes,No,25,Male,885.8
T101109,C1080,2025-06-11 09:00:00,Clothing,8,304.53,Credit Card,Nice,No,26,Female,2436.24
T101021,C1464,2025-06-11 12:00:00,Groceries,1,277.9,Cash,Montpellier,No,18,Female,277.9
T100662,C1249,2025-06-11 17:00:00,Beauty,9,100.89,Digital Wallet,Toulouse,Yes,33,Other,908.01
T100904,C1057,2025-06-11 22:00:00,Home Decor,5,372.44,Cash,Toulouse,No,39,Male,1862.2
T101963,C1025,2025-06-11 22:00:00,Beauty,5,90.24,Digital Wallet,Marseille,Yes,30,Male,451.2
T100476,C1190,2025-06-12 01:00:00,Electronics,2,469.09,Cash,Montpellier,Yes,29,Other,938.18
T100255,C1314,2025-06-12 04:00:00,Groceries,9,132.26,Credit Card,Nice,No,25,Male,1190.34
T101960,C1409,2025-06-12 11:00:00,Home Decor,8,480.21,Debit Card,Montpellier,No,33,Female,3841.68
T100142,C1391,2025-06-12 16:00:00,Electronics,1,230.2,Credit Card,Lyon,No,55,Female,230.2
T101086,C1191,2025-06-12 18:00:00,Home Decor,9,484.87,Digital Wallet,Strasbourg,No,55,Female,4363.83
T100818,C1222,2025-06-12 19:00:00,Electronics,6,401.67,Digital Wallet,Nice,No,48,Male,2410.02
T100710,C1396,2025-06-12 22:00:00,Beauty,1,6.16,Credit Card,Montpellier,No,21,Other,6.16
T100419,C1127,2025-06-13 02:00:00,Groceries,2,346.86,Digital Wallet,Toulouse,Yes,44,Other,693.72
T101096,C1434,2025-06-13 02:00:00,Electronics,7,395.2,Digital Wallet,Lyon,No,33,Male,2766.4
T100121,C1251,2025-06-13 02:00:00,Groceries,6,100.93,Credit Card,Toulouse,No,46,Other,605.58
T100394,C1152,2025-06-13 09:00:00,Beauty,1,498.72,Digital Wallet,Toulouse,Yes,21,Male,498.72
T100584,C1268,2025-06-13 11:00:00,Beauty,2,17.07,Digital Wallet,Montpellier,No,36,Male,34.14
T100257,C1159,2025-06-13 12:00:00,Clothing,3,186.8,Digital Wallet,Nantes,Yes,57,Other,560.4
T101520,C1329,2025-06-13 12:00:00,Clothing,6,433.53,Cash,Nantes,No,42,Other,2601.18
T101044,C1259,2025-06-13 21:00:00,Groceries,5,457.04,Debit Card,Toulouse,Yes,50,Male,2285.2
T101203,C1126,2025-06-14 05:00:00,Electronics,5,124.55,Digital Wallet,Strasbourg,Yes,60,Male,622.75
T101040,C1000,2025-06-14 06:00:00,Home Decor,9,169.81,Cash,Marseille,Yes,67,Female,1528.29
T101578,C1437,2025-06-14 22:00:00,Groceries,9,157.89,Credit Card,Toulouse,Yes,41,Other,1421.01
T101686,C1130,2025-06-15 02:00:00,Home Decor,1,139.87,Digital Wallet,Paris,No,32,Female,139.87
T100186,C1041,2025-06-15 06:00:00,Beauty,6,326.68,Cash,Toulouse,Yes,64,Other,1960.08
T101724,C1095,2025-06-15 13:00:00,Beauty,1,66.11,Cash,Paris,No,73,Female,66.11
T101745,C1160,2025-06-15 13:00:00,Groceries,4,290.59,Cash,Marseille,Yes,74,Male,1162.36
T100470,C1180,2025-06-15 17:00:00,Beauty,6,261.23,Debit Card,Strasbourg,Yes,38,Male,1567.38
T101816,C1074,2025-06-15 23:00:00,Electronics,9,139.92,Digital Wallet,Toulouse,No,42,Male,1259.28
T100987,C1311,2025-06-16 01:00:00,Beauty,9,200.52,Digital Wallet,Strasbourg,Yes,59,Male,1804.68
T101836,C1468,2025-06-16 12:00:00,Electronics,5,76.92,Digital Wallet,Marseille,No,58,Male,384.6
T101396,C1034,2025-06-16 16:00:00,Electronics,8,212.09,Digital Wallet,Strasbourg,Yes,42,Female,1696.72
T100772,C1368,2025-06-16 19:00:00,Clothing,6,461.25,Cash,Nantes,No,65,Male,2767.5
T100083,C1419,2025-06-17 00:00:00,Home Decor,7,145.34,Digital Wallet,Paris,No,34,Other,1017.38
T101533,C1103,2025-06-17 03:00:00,Beauty,1,44.59,Cash,Paris,No,41,Other,44.59
T101508,C1094,2025-06-17 06:00:00,Groceries,3,333.74,Credit Card,Nantes,No,74,Female,1001.22
T101363,C1171,2025-06-17 06:00:00,Electronics,2,450.46,Credit Card,Marseille,Yes,32,Other,900.92
T100937,C1440,2025-06-17 11:00:00,Home Decor,7,353.25,Digital Wallet,Paris,No,33,Male,2472.75
T100766,C1278,2025-06-17 16:00:00,Groceries,8,491.41,Cash,Nantes,Yes,71,Male,3931.28
T101414,C1004,2025-06-17 18:00:00,Groceries,5,12.42,Credit Card,Nantes,Yes,21,Female,62.1
T100743,C1393,2025-06-18 06:00:00,Home Decor,3,365.79,Cash,Marseille,Yes,57,Male,1097.37
T100085,C1359,2025-06-18 12:00:00,Groceries,9,422.02,Credit Card,Lyon,No,44,Male,3798.18
T101083,C1434,2025-06-18 23:00:00,Clothing,9,13.89,Debit Card,Nantes,Yes,70,Male,125.01
T100012,C1330,2025-06-19 01:00:00,Electronics,3,285.04,Credit Card,Strasbourg,No,43,Other,855.12
T100088,C1389,2025-06-19 03:00:00,Home Decor,8,57.53,Credit Card,Nice,No,25,Male,460.24
T101010,C1460,2025-06-19 04:00:00,Clothing,8,192.83,Credit Card,Montpellier,No,22,Male,1542.64
T101506,C1129,2025-06-19 17:00:00,Beauty,2,403.96,Credit Card,Lyon,Yes,64,Other,807.92
T101744,C1262,2025-06-19 19:00:00,Electronics,9,126.65,Debit Card,Toulouse,No,24,Male,1139.85
T101733,C1499,2025-06-20 01:00:00,Groceries,6,447.3,Credit Card,Nice,Yes,68,Male,2683.8
T101616,C1024,2025-06-20 02:00:00,Clothing,4,46.52,Debit Card,Lyon,Yes,45,Female,186.08
T101079,C1340,2025-06-20 02:00:00,Groceries,8,168.04,Credit Card,Montpellier,No,26,Male,1344.32
T100266,C1051,2025-06-20 11:00:00,Clothing,9,409.86,Credit Card,Nantes,Yes,35,Male,3688.74
T101913,C1041,2025-06-20 16:00:00,Beauty,9,493.07,Credit Card,Strasbourg,No,64,Male,4437.63
T100884,C1147,2025-06-21 00:00:00,Beauty,8,30.76,Debit Card,Paris,No,23,Female,246.08
T100432,C1364,2025-06-21 01:00:00,Groceries,6,166.68,Credit Card,Marseille,No,23,Male,1000.08
T100379,C1160,2025-06-21 23:00:00,Clothing,3,64.48,Debit Card,Toulouse,No,23,Female,193.44
T101104,C1334,2025-06-22 01:00:00,Clothing,8,212.13,Cash,Nice,Yes,35,Male,1697.04
T100670,C1393,2025-06-22 03:00:00,Clothing,9,270.08,Digital Wallet,Nice,No,29,Other,2430.72
T100530,C1263,2025-06-22 03:00:00,Groceries,6,48.35,Digital Wallet,Lyon,No,35,Other,290.1
T100859,C1216,2025-06-22 06:00:00,Clothing,3,89.03,Credit Card,Lyon,No,36,Other,267.09
T100380,C1407,2025-06-22 09:00:00,Groceries,7,269.6,Cash,Toulouse,No,54,Female,1887.2
T101310,C1321,2025-06-22 09:00:00,Electronics,6,163.06,Cash,Montpellier,No,33,Other,978.36
T101640,C1475,2025-06-22 17:00:00,Groceries,3,14.43,Cash,Nice,No,40,Other,43.29
T100555,C1304,2025-06-22 18:00:00,Electronics,7,102.24,Debit Card,Strasbourg,No,44,Male,715.68
T101320,C1485,2025-06-22 19:00:00,Home Decor,1,271.02,Cash,Toulouse,Yes,47,Female,271.02
T101688,C1265,2025-06-22 20:00:00,Home Decor,1,490.33,Debit Card,Strasbourg,Yes,73,Male,490.33
T101521,C1359,2025-06-23 02:00:00,Groceries,9,363.59,Debit Card,Nantes,No,34,Female,3272.31
T100599,C1473,2025-06-23 16:00:00,Beauty,2,161.03,Credit Card,Strasbourg,No,60,Male,322.06
T101259,C1110,2025-06-23 17:00:00,Home Decor,2,402.75,Cash,Lyon,No,18,Other,805.5
T101598,C1089,2025-06-24 00:00:00,Clothing,2,242.99,Cash,Strasbourg,No,19,Other,485.98
T100269,C1385,2025-06-24 04:00:00,Electronics,1,258.81,Cash,Strasbourg,No,19,Female,258.81
T101601,C1385,2025-06-24 09:00:00,Home Decor,2,421.47,Digital Wallet,Marseille,No,65,Male,842.94
T101404,C1327,2025-06-24 12:00:00,Home Decor,2,321.92,Cash,Toulouse,No,30,Male,643.84
T100132,C1008,2025-06-24 13:00:00,Clothing,5,29.64,Cash,Toulouse,No,41,Female,148.2
T101066,C1235,2025-06-24 14:00:00,Groceries,7,174.53,Credit Card,Marseille,No,69,Other,1221.71
T101214,C1153,2025-06-24 16:00:00,Groceries,7,381.55,Cash,Lyon,No,22,Male,2670.85
T100396,C1401,2025-06-24 16:00:00,Home Decor,5,335.67,Debit Card,Montpellier,No,67,Male,1678.35
T100947,C1155,2025-06-24 19:00:00,Home Decor,9,412.78,Digital Wallet,Toulouse,No,34,Male,3715.02
T101255,C1108,2025-06-24 19:00:00,Groceries,7,168.34,Debit Card,Strasbourg,Yes,36,Other,1178.38
T101162,C1169,2025-06-24 22:00:00,Clothing,6,226.43,Debit Card,Lyon,No,28,Male,1358.58
T101496,C1183,2025-06-25 05:00:00,Clothing,2,464.31,Digital Wallet,Paris,No,26,Male,928.62
T101705,C1246,2025-06-25 05:00:00,Clothing,9,493.27,Cash,Paris,No,59,Female,4439.43
T100792,C1222,2025-06-25 10:00:00,Groceries,9,108.71,Credit Card,Nice,No,51,Male,978.39
T100070,C1052,2025-06-25 17:00:00,Home Decor,9,217.94,Credit Card,Marseille,Yes,66,Female,1961.46
T100997,C1145,2025-06-25 19:00:00,Electronics,4,206.67,Debit Card,Paris,No,70,Male,826.68
T101714,C1238,2025-06-25 19:00:00,Electronics,5,224.67,Debit Card,Paris,Yes,35,Male,1123.35
T101967,C1015,2025-06-25 22:00:00,Beauty,2,428.43,Debit Card,Lyon,No,60,Male,856.86
T101866,C1281,2025-06-26 04:00:00,Beauty,1,443.86,Debit Card,Strasbourg,No,27,Female,443.86
T100049,C1445,2025-06-26 08:00:00,Beauty,4,452.46,Digital Wallet,Paris,No,40,Female,1809.84
T101566,C1256,2025-06-26 09:00:00,Electronics,6,131.09,Cash,Marseille,No,43,Female,786.54
T100722,C1263,2025-06-27 00:00:00,Home Decor,9,427.41,Debit Card,Paris,Yes,36,Other,3846.69
T101499,C1135,2025-06-27 02:00:00,Clothing,8,122.44,Cash,Paris,No,21,Female,979.52
T101681,C1384,2025-06-27 11:00:00,Home Decor,8,346.4,Digital Wallet,Strasbourg,Yes,55,Other,2771.2
T100052,C1054,2025-06-27 17:00:00,Electronics,3,30.0,Cash,Toulouse,Yes,70,Male,90.0
T100292,C1217,2025-06-27 22:00:00,Home Decor,5,40.92,Debit Card,Toulouse,Yes,19,Male,204.6
T101158,C1276,2025-06-28 04:00:00,Electronics,7,120.53,Credit Card,Marseille,No,64,Male,843.71
T100283,C1484,2025-06-28 13:00:00,Clothing,5,480.9,Digital Wallet,Montpellier,No,28,Female,2404.5
T101785,C1157,2025-06-28 19:00:00,Beauty,8,295.91,Digital Wallet,Nantes,Yes,32,Female,2367.28
T101063,C1267,2025-06-28 20:00:00,Home Decor,7,185.72,Debit Card,Nice,No,45,Other,1300.04
T100173,C1461,2025-06-28 23:00:00,Clothing,1,204.38,Credit Card,Strasbourg,No,72,Male,204.38
T101899,C1490,2025-06-29 00:00:00,Home Decor,4,359.5,Debit Card,Marseille,No,68,Female,1438.0
T100462,C1098,2025-06-29 22:00:00,Groceries,6,323.19,Credit Card,Nantes,No,57,Male,1939.14
T101251,C1067,2025-06-30 07:00:00,Clothing,5,75.1,Cash,Marseille,Yes,57,Other,375.5
T101217,C1311,2025-06-30 09:00:00,Clothing,4,130.55,Debit Card,Marseille,No,65,Male,522.2
T101322,C1061,2025-06-30 17:00:00,Groceries,8,224.84,Credit Card,Paris,Yes,35,Female,1798.72
T101355,C1258,2025-06-30 23:00:00,Clothing,8,414.97,Cash,Marseille,No,43,Female,3319.76
T100154,C1327,2025-06-30 23:00:00,Clothing,8,102.57,Cash,Strasbourg,No,65,Other,820.56
T101528,C1301,2025-07-01 04:00:00,Electronics,6,129.77,Credit Card,Strasbourg,No,69,Female,778.62
T101713,C1248,2025-07-01 05:00:00,Home Decor,1,415.44,Cash,Strasbourg,No,34,Other,415.44
T101753,C1284,2025-07-01 09:00:00,Groceries,1,426.48,Debit Card,Marseille,No,47,Other,426.48
T100714,C1385,2025-07-01 09:00:00,Electronics,5,61.31,Debit Card,Marseille,Yes,46,Female,306.55
T100703,C1064,2025-07-01 13:00:00,Beauty,4,399.05,Credit Card,Strasbourg,No,18,Other,1596.2
